Data_Lancamento;Data_Competencia;Data_Vencimento;Data_Pagamento;Filial;Tipo_Lancamento;Sintetica;Analitica;Detalhada;Observacao;Fornecedor/Cliente;Centro_Custo;Conta;Forma_Pag/Rec;Valor_Original;Valor_Multa;Valor_Juros;Valor_Acrescimo;Valor_Desconto;Valor_Pago/Recebido;Status;Conciliado;Cod;
27/05/2025;27/05/2025;19/06/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$286,84;;;;;;A vencer;Não;NLUW5;
27/05/2025;22/05/2025;12/06/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$286,83;;;;;;A vencer;Não;RO8L8;
27/05/2025;26/05/2025;16/06/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.680,60;;;;;;A vencer;Não;7JA37;
27/05/2025;21/05/2025;18/06/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$316,88;;;;;;A vencer;Não;08XSO;
27/05/2025;21/05/2025;11/06/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$316,88;;;;;;A vencer;Não;1TF8B;
27/05/2025;21/05/2025;11/06/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;SOLMAR DISTRIBUIDORA DE ALIMENTOS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.885,01;;;;;;A vencer;Não;Z4T61;
27/05/2025;21/05/2025;04/06/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;SOLMAR DISTRIBUIDORA DE ALIMENTOS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.885,01;;;;;;Vencido;Não;WU853;
27/05/2025;23/05/2025;10/06/2025;;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;;SECRETARIA MUNICIPAL DAS FINANÇAS - SEFIN;DESPESAS FIXAS;CAIXA - FUJI CAMBEBA;PIX;R$590,00;;;;;;A vencer;Não;6O5Z0;
27/05/2025;23/05/2025;10/06/2025;;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.18 - ABASTECIMENTO DE GÁS - GEGAS;;;CEGAS GAS NATURAL;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$545,88;;;;;;A vencer;Não;VFIUO;
27/05/2025;22/05/2025;05/06/2025;;LEONARDO;Despesa;05 - DESPESAS COM PESSOAL;5.10 - PRO LABORE;;;ARY BRASIL ADMINISTRAÇÃO DE IMOVEIS ;DESPESAS VARIÁVEIS;LEONARDO PERESTRELO;BOLETO;R$4.742,11;;;;;;A vencer;Não;M68ZK;
27/05/2025;23/05/2025;13/06/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$4.893,51;;;;;;A vencer;Não;6U3ZU;
27/05/2025;31/05/2025;10/06/2025;;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.21 - ENERGIA ;;;COMPANHIA ENERGETICA DO CEARA - ENEL;DESPESAS FIXAS;SANTANDER - FUJI ALDEOTA;BOLETO;R$8.784,52;;;;;;A vencer;Não;34JQO;
27/05/2025;27/05/2025;30/05/2025;;FUJI CAMBEBA;Despesa;14 - DESPESAS NAO OPERACIONAIS;14.2 -  PARCELAMENTO DE IMPOSTOS - EMPRESAS ANTIGAS;;;SIMPLES NACIONAL;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$373,63;;;;;;Vencido;Não;4D7PJ;
27/05/2025;27/05/2025;30/05/2025;;FUJI ALDEOTA;Despesa;02 - DEDUCAO DE VENDAS;2.1 - IMPOSTOS SOBRE VENDAS;2.1.3 - COFINS;;RECEITA FEDERAL ;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.131,55;;;;;;Vencido;Não;ALB46;
27/05/2025;20/05/2025;30/05/2025;;FUJI ALDEOTA;Despesa;02 - DEDUCAO DE VENDAS;2.1 - IMPOSTOS SOBRE VENDAS;2.1.3 - COFINS;;RECEITA FEDERAL ;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$3.159,18;;;;;;Vencido;Não;BYN56;
27/05/2025;27/05/2025;30/05/2025;;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;;SECRETARIA MUNICIPAL DAS FINANÇAS - SEFIN;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$610,00;;;;;;Vencido;Não;A3A3N;
27/05/2025;20/05/2025;19/06/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.3 - HORTIFRUTI;;CAMPACHI DISTRIBUIDORA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$887,31;;;;;;A vencer;Não;71746;
27/05/2025;21/05/2025;11/06/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$4.434,10;;;;;;A vencer;Não;D4AT0;
27/05/2025;20/05/2025;17/06/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.416,86;;;;;;A vencer;Não;V24HN;
27/05/2025;19/05/2025;19/06/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.2 - DESCARTAVEIS;3.2.2 - EMBALAGENS PLÁSTICAS;;COMERICAL MAB LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$607,00;;;;;;A vencer;Não;RLDU0;
27/05/2025;20/05/2025;28/05/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.1 - BEBIDAS ALCOÓLICAS;;HNK BR INDUSTRIA DE BEBIDAS LTDA.;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$584,79;;;;;;Vencido;Não;RKZ0T;
27/05/2025;22/05/2025;12/06/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$531,00;;;;;;A vencer;Não;ZBMXB;
27/05/2025;22/05/2025;09/06/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.3 - HORTIFRUTI;;CAMPO VERDE DISTRIBUIDORA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$451,00;;;;;;A vencer;Não;0OBEB;
27/05/2025;27/05/2025;13/06/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$3.934,59;;;;;;A vencer;Não;B9785;
27/05/2025;26/05/2025;25/06/2025;;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.4 - MATERIAL DE LIMPEZA;;;WT DISTRIBUIDORA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$472,73;;;;;;A vencer;Não;SPVR2;
27/05/2025;27/05/2025;10/06/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;SOLMAR DISTRIBUIDORA DE ALIMENTOS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.026,17;;;;;;A vencer;Não;PXXET;
27/05/2025;26/05/2025;09/06/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;;BRASIL SEAFOOD INDUSTRIA - JAPA DA OSTRA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$4.839,29;;;;;;A vencer;Não;U0CV4;
26/05/2025;26/05/2025;16/06/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.680,60;;;;;;A vencer;Não;JYS0Y;
26/05/2025;26/05/2025;26/05/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;PARCELAMENTO DE VENCIDOS: 11/15;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.569,00;;;;;;Vencido;Não;SOMLQ;
26/05/2025;26/05/2025;26/05/2025;26/05/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.5 - SISTEMA T.I;;SISTEMA DE GESTAO DE VENDAS ;EASYASSIST ;DESPESAS FIXAS;SANTANDER - FUJI ALDEOTA;BOLETO;R$634,00;;;;;-R$634,00;Liquidado;Sim;0W1A7;
26/05/2025;26/05/2025;26/05/2025;;LEONARDO;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;ACORDO PARCELA 11/13;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;BOLETO;R$2.541,79;;;;;;Vencido;Não;1NK4Z;
26/05/2025;26/05/2025;26/05/2025;;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.5 - SISTEMA T.I;;SISTEMA DE PDV E VENDAS;EASYASSIST ;DESPESAS FIXAS;SANTANDER - FUJI CAMBEBA;BOLETO;R$634,00;;;;;;Vencido;Não;B5SUN;
26/05/2025;26/05/2025;16/06/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;BOLETO;R$2.680,60;;;;;;A vencer;Não;JG2XV;
26/05/2025;23/06/2025;23/06/2025;;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.13 - LICENCIAMENTOS;6.13.2 - BOMBEIROS;RENOVAÇÃO ALVARA DO CORPO DE BOMBEIROS;HABITE-SE CORPO DE BOMBEIROS;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$505,58;;;;;;A vencer;Não;8UMCL;
23/05/2025;23/05/2025;23/05/2025;;FUJI CAMBEBA;Despesa;05 - DESPESAS COM PESSOAL;5.1 - SALARIOS;5.1.3 - FOLHA DE PAGAMENTO MENSAL;;JOSE SERGIO BANDEIRA LIMA FILHO - GERENTE CAMBEBA;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;PIX;R$476,06;;;;;;Vencido;Não;YX6G7;
23/05/2025;30/04/2025;23/05/2025;;FUJI CAMBEBA;Despesa;05 - DESPESAS COM PESSOAL;5.1 - SALARIOS;5.1.3 - FOLHA DE PAGAMENTO MENSAL;COMISSAO RESTANTE DO DIA 16 A 30/04 QUE ESTAVA EM NOME DE LUIZ CARLOS ;JOSE AIRLON LEITÃO DE SOUZA;DESPESA COM PESSOAL;SANTANDER - FUJI CAMBEBA;PIX;R$31,53;;;;;;Vencido;Não;ZEBSO;
23/05/2025;23/05/2025;23/05/2025;;FUJI CAMBEBA;Despesa;02 - DEDUCAO DE VENDAS;2.1 - IMPOSTOS SOBRE VENDAS;2.1.3 - COFINS;APURAÇÃO : ABRIL 2025;COFINS;IMPOSTOS;SANTANDER - FUJI CAMBEBA;BOLETO;R$7.295,86;;;;;;Vencido;Não;EYTVV;
23/05/2025;23/05/2025;23/05/2025;;FUJI CAMBEBA;Despesa;02 - DEDUCAO DE VENDAS;2.1 - IMPOSTOS SOBRE VENDAS;2.1.2 - PIS;APURAÇÃO: 04/2025;PIS;IMPOSTOS;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.580,77;;;;;;Vencido;Não;591FX;
23/05/2025;23/05/2025;23/05/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;CAMPO VERDE DISTRIBUIDORA;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.124,15;;;;;;Vencido;Não;XE7LS;
22/05/2025;04/05/2025;13/05/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;PEDIDO REALIZADO NO DIA 02/05. NEGOCIADO PARA PAGAMENTO VIA PIX;LE PESCADOS;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;PIX;R$1.050,00;;;;;;Vencido;Não;D3ZTN;
22/05/2025;04/05/2025;13/05/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;PEDIDO FEITO NO DIA 02/05 - NEGOCIADO PARA PAGAR VIA PIX;LE PESCADOS;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;PIX;R$1.050,00;;;;;;Vencido;Não;TBNF9;
22/05/2025;22/05/2025;22/05/2025;22/05/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.9 - MATERIAL DE ESCRITORIO;;COMPRA DE 3 CADEIRAS PARA O ESCRITORIO ALDEOTA;METALURGICA FC LTDA - ME;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;PIX;R$780,00;;;;;-R$390,00;Liquidado;Não;W3SZA;
22/05/2025;22/05/2025;22/05/2025;21/05/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.9 - MATERIAL DE ESCRITORIO;;COMPRA DE 3 CADEIRAS PARA O ESCRITORIO ALDEOTA;METALURGICA FC LTDA - ME;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;PIX;R$780,00;;;;;-R$390,00;Liquidado;Não;W3SZA;
22/05/2025;21/05/2025;21/05/2025;21/05/2025;FUJI CAMBEBA;Despesa;07 - DESPESAS COM MANUTENCAO;7.1 - MANUTENCAO MAQ. E EQUIP.;;MANUTENCAO DE LIMPEZA DE AR CONDICIONADA NA UNIDADE CAMBEBA;ALEXANDRE ARAUJO DANTAS ;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;PIX;R$1.500,00;;;;;-R$1.500,00;Liquidado;Não;6CGBW;
22/05/2025;07/05/2025;13/05/2025;;FUJI CAMBEBA;Despesa;14 - DESPESAS NAO OPERACIONAIS;14.2 -  PARCELAMENTO DE IMPOSTOS - EMPRESAS ANTIGAS;;;8 TABELIONATO DE NOTAS E PROTESTO DE FORTALEZA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$5.409,99;;;;;;Vencido;Não;MEQWZ;
22/05/2025;07/05/2025;13/05/2025;;FUJI CAMBEBA;Despesa;14 - DESPESAS NAO OPERACIONAIS;14.2 -  PARCELAMENTO DE IMPOSTOS - EMPRESAS ANTIGAS;;;8 TABELIONATO DE NOTAS E PROTESTO DE FORTALEZA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$11.371,00;;;;;;Vencido;Não;RRX6C;
22/05/2025;07/05/2025;13/05/2025;;FUJI CAMBEBA;Despesa;14 - DESPESAS NAO OPERACIONAIS;14.2 -  PARCELAMENTO DE IMPOSTOS - EMPRESAS ANTIGAS;;;8 TABELIONATO DE NOTAS E PROTESTO DE FORTALEZA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$24.281,16;;;;;;Vencido;Não;F0GQW;
22/05/2025;07/05/2025;13/05/2025;;FUJI CAMBEBA;Despesa;14 - DESPESAS NAO OPERACIONAIS;14.2 -  PARCELAMENTO DE IMPOSTOS - EMPRESAS ANTIGAS;;;8 TABELIONATO DE NOTAS E PROTESTO DE FORTALEZA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$10.254,18;;;;;;Vencido;Não;909JV;
22/05/2025;30/05/2025;15/06/2025;;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.21 - ENERGIA ;;;COMPANHIA ENERGETICA DO CEARA - ENEL;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;PIX;R$33,80;;;;;;A vencer;Não;BG2UX;
22/05/2025;30/05/2025;15/06/2025;;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.21 - ENERGIA ;;;COMPANHIA ENERGETICA DO CEARA - ENEL;DESPESAS FIXAS;SANTANDER - FUJI CAMBEBA;PIX;R$33,80;;;;;;A vencer;Não;0YAYU;
22/05/2025;19/05/2025;09/06/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$5.545,05;;;;;;A vencer;Não;DT3TY;
22/05/2025;20/05/2025;04/06/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.3 - HORTIFRUTI;;CAMPACHI DISTRIBUIDORA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$906,64;;;;;;Vencido;Não;2X0R3;
22/05/2025;19/05/2025;09/06/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$914,38;;;;;;A vencer;Não;NO5BU;
22/05/2025;19/05/2025;16/06/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$914,39;;;;;;A vencer;Não;UJN42;
22/05/2025;19/05/2025;19/06/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.2 - DESCARTAVEIS;3.2.2 - EMBALAGENS PLÁSTICAS;;COMERICAL MAB LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$520,10;;;;;;A vencer;Não;U0OOP;
22/05/2025;21/05/2025;05/06/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.3 - HORTIFRUTI;;CAMPACHI DISTRIBUIDORA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$549,82;;;;;;A vencer;Não;BMIWH;
22/05/2025;20/05/2025;24/05/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;SOLMAR DISTRIBUIDORA DE ALIMENTOS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$969,69;;;;;;Vencido;Não;Y8PMM;
22/05/2025;17/05/2025;31/05/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.3 - HORTIFRUTI;;CAMPACHI DISTRIBUIDORA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$663,38;;;;;;Vencido;Não;DCDIU;
22/05/2025;30/04/2025;15/05/2025;;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.21 - ENERGIA ;;;COMPANHIA ENERGETICA DO CEARA - ENEL;DESPESAS FIXAS;SANTANDER - FUJI CAMBEBA;PIX;R$32,48;;;;;;Vencido;Não;LB9HS;
22/05/2025;30/04/2025;15/05/2025;;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.21 - ENERGIA ;;;COMPANHIA ENERGETICA DO CEARA - ENEL;DESPESAS FIXAS;SANTANDER - FUJI CAMBEBA;PIX;R$32,48;;;;;;Vencido;Não;SSAIG;
22/05/2025;12/05/2025;12/06/2025;;LEONARDO;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.21 - ENERGIA ;;;COMPANHIA ENERGETICA DO CEARA - ENEL;DESPESAS FIXAS;SANTANDER - FUJI ALDEOTA;PIX;R$418,28;;;;;;A vencer;Não;9BRJZ;
22/05/2025;15/05/2025;12/06/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$665,05;;;;;;A vencer;Não;0IMXE;
22/05/2025;14/05/2025;13/06/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.2 - BEBIDAS NÃO ALCOÓLICAS;;JC PREMIUM;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$723,60;;;;;;A vencer;Não;ZTG6K;
22/05/2025;15/05/2025;14/06/2025;;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.4 - MATERIAL DE LIMPEZA;;;TALIMPINHO COMERCIAL LTDA EPP;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$491,74;;;;;;A vencer;Não;T8EKH;
20/05/2025;12/05/2025;11/06/2025;;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.4 - MATERIAL DE LIMPEZA;;;TA LIMPO MATERIAL DE LIMPEZA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$685,50;;;;;;A vencer;Não;KJZZ9;
20/05/2025;08/05/2025;10/06/2025;;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.18 - ABASTECIMENTO DE GÁS - GEGAS;;;CEGAS GAS NATURAL;DESPESAS FIXAS;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.253,18;;;;;;A vencer;Não;V18AM;
20/05/2025;13/05/2025;10/06/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.1 - BEBIDAS ALCOÓLICAS;;D ORIGEM;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.823,05;;;;;;A vencer;Não;XE44L;
20/05/2025;12/05/2025;09/06/2025;;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;;INDAIA BRASIL AGUAS MINERAIS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$340,88;;;;;;A vencer;Não;0QN48;
20/05/2025;09/05/2025;08/06/2025;;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;;MIAMI COMERCIAL E TECNICA LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$286,70;;;;;;A vencer;Não;SUV12;
20/05/2025;19/05/2025;18/06/2025;;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.4 - MATERIAL DE LIMPEZA;;;WT DISTRIBUIDORA;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;BOLETO;R$472,73;;;;;;A vencer;Não;A41QM;
20/05/2025;20/01/2025;06/06/2025;;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;;SECRETARIA MUNICIPAL DAS FINANÇAS - SEFIN;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$986,93;;;;;;A vencer;Não;3WKE4;
20/05/2025;16/05/2025;06/06/2025;;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;BOLETO;R$6.048,07;;;;;;A vencer;Não;UPDAJ;
20/05/2025;16/05/2025;06/06/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;BOLETO;R$6.645,79;;;;;;A vencer;Não;GEEM1;
20/05/2025;09/05/2025;06/06/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$913,00;;;;;;A vencer;Não;XV3RF;
20/05/2025;15/05/2025;05/06/2025;;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$665,05;;;;;;A vencer;Não;77Y7H;
